"VAR","Variable","UNIT","Unit","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1981","1981",42,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1982","1982",41,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1983","1983",51,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1984","1984",38,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1985","1985",66,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1986","1986",73,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1987","1987",65,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1988","1988",58,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1989","1989",72,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1990","1990",78,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1991","1991",66,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1992","1992",82,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1993","1993",51,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1994","1994",70,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1995","1995",45,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1996","1996",68,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1997","1997",68,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1998","1998",57,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","1999","1999",51,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","2000","2000",55,"B","Break"
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","2001","2001",53,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","2002","2002",69,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","2003","2003",56,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","2004","2004",47,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","2005","2005",71,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","2006","2006",64,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","2007","2007",54,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","2008","2008",53,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","2009","2009",84,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","2010","2010",53,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NZL","New Zealand","2011","2011",53,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1960","1960",15,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1961","1961",16,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1962","1962",16,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1963","1963",24,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1964","1964",19,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1965","1965",20,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1966","1966",16,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1967","1967",17,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1968","1968",23,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1969","1969",27,"B","Break"
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1970","1970",24,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1971","1971",22,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1972","1972",29,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1973","1973",30,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1974","1974",25,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1975","1975",28,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1976","1976",30,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1977","1977",33,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1978","1978",30,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1979","1979",38,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1980","1980",46,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1981","1981",55,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1982","1982",42,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1983","1983",51,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1984","1984",45,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1985","1985",40,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1986","1986",65,"B","Break"
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1987","1987",60,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1988","1988",49,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1989","1989",55,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1990","1990",49,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1991","1991",66,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1992","1992",47,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1993","1993",42,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1994","1994",34,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1995","1995",45,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1996","1996",47,"B","Break"
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1997","1997",41,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1998","1998",43,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","1999","1999",38,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","2000","2000",53,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","2001","2001",33,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","2002","2002",39,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","2003","2003",48,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","2004","2004",39,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","2005","2005",29,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","2006","2006",45,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","2007","2007",32,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","2008","2008",27,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","2009","2009",31,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","2010","2010",33,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","2011","2011",114,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","2012","2012",30,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","NOR","Norway","2013","2013",50,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1960","1960",287,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1961","1961",332,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1962","1962",329,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1963","1963",261,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1964","1964",241,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1965","1965",261,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1966","1966",308,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1967","1967",307,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1968","1968",301,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1969","1969",342,"B","Break"
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1970","1970",352,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1971","1971",366,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1972","1972",300,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1973","1973",326,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1974","1974",295,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1975","1975",355,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1976","1976",416,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1977","1977",454,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1978","1978",446,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1979","1979",362,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1983","1983",540,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1984","1984",667,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1985","1985",584,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1986","1986",595,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1987","1987",644,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1988","1988",663,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1989","1989",782,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1990","1990",1122,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1991","1991",1099,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1992","1992",1126,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1993","1993",1038,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1994","1994",1148,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1995","1995",1088,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1996","1996",1016,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","1999","1999",900,"B","Break"
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","2000","2000",800,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","2001","2001",664,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","2002","2002",680,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","2003","2003",593,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","2004","2004",576,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","2005","2005",558,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","2006","2006",569,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","2007","2007",522,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","2008","2008",486,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","2009","2009",414,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","2010","2010",353,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","2011","2011",407,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","2012","2012",371,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","POL","Poland","2013","2013",423,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1960","1960",82,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1961","1961",128,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1962","1962",86,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1963","1963",91,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1964","1964",109,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1965","1965",89,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1966","1966",82,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1967","1967",123,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1968","1968",78,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1969","1969",81,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1970","1970",69,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1971","1971",103,"B","Break"
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1972","1972",63,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1973","1973",70,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1974","1974",118,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1975","1975",178,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1976","1976",164,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1977","1977",163,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1978","1978",149,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1979","1979",154,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1980","1980",126,"B","Break"
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1981","1981",117,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1982","1982",126,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1983","1983",152,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1984","1984",171,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1985","1985",144,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1986","1986",139,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1987","1987",128,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1988","1988",139,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1989","1989",152,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1990","1990",165,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1991","1991",162,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1992","1992",152,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1993","1993",149,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1994","1994",153,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1995","1995",172,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1996","1996",131,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1997","1997",125,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1998","1998",131,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","1999","1999",118,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","2000","2000",97,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","2001","2001",134,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","2002","2002",182,"B","Break"
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","2003","2003",170,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","2007","2007",110,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","2008","2008",148,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","2009","2009",103,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","2010","2010",131,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","2011","2011",99,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","2012","2012",121,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","PRT","Portugal","2013","2013",97,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SVK","Slovak Republic","1992","1992",128,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SVK","Slovak Republic","1993","1993",128,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SVK","Slovak Republic","1994","1994",121,"B","Break"
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SVK","Slovak Republic","1995","1995",114,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SVK","Slovak Republic","1996","1996",108,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SVK","Slovak Republic","1997","1997",138,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SVK","Slovak Republic","1998","1998",115,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SVK","Slovak Republic","1999","1999",132,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SVK","Slovak Republic","2000","2000",118,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SVK","Slovak Republic","2001","2001",111,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SVK","Slovak Republic","2002","2002",118,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SVK","Slovak Republic","2003","2003",103,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SVK","Slovak Republic","2004","2004",95,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SVK","Slovak Republic","2005","2005",89,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SVK","Slovak Republic","2008","2008",69,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SVK","Slovak Republic","2009","2009",62,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SVK","Slovak Republic","2010","2010",65,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1960","1960",84,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1961","1961",56,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1962","1962",31,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1963","1963",42,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1964","1964",20,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1965","1965",44,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1966","1966",54,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1967","1967",39,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1968","1968",33,"B","Break"
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1969","1969",83,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1971","1971",83,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1972","1972",104,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1973","1973",103,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1974","1974",123,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1975","1975",225,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1976","1976",187,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1977","1977",240,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1978","1978",338,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1979","1979",393,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1980","1980",374,"B","Break"
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1981","1981",321,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1982","1982",307,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1983","1983",390,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1984","1984",453,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1985","1985",405,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1986","1986",407,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1987","1987",457,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1988","1988",349,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1989","1989",341,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1990","1990",381,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1991","1991",346,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1992","1992",347,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1993","1993",373,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1994","1994",353,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1995","1995",353,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1996","1996",343,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1997","1997",342,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1998","1998",355,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","1999","1999",347,"B","Break"
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","2000","2000",411,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","2001","2001",418,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","2002","2002",433,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","2003","2003",446,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","2004","2004",585,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","2005","2005",389,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","2006","2006",376,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","2007","2007",348,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","2008","2008",378,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","2009","2009",337,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","2010","2010",329,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","2011","2011",334,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","2012","2012",303,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","ESP","Spain","2013","2013",315,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1960","1960",45,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1961","1961",39,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1962","1962",39,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1963","1963",63,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1964","1964",62,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1965","1965",56,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1966","1966",65,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1967","1967",70,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1968","1968",54,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1969","1969",71,"B","Break"
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1970","1970",67,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1971","1971",76,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1972","1972",87,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1973","1973",82,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1974","1974",102,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1975","1975",94,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1976","1976",103,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1977","1977",97,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1978","1978",82,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1979","1979",112,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1980","1980",97,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1981","1981",119,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1982","1982",101,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1983","1983",101,,
"CICDHOCD","- Assault","NBPOPUPC","Number of total deaths","SWE","Sweden","1984","1984",92,,
